position_id,account_id,security_id,qty,avg_cost,last_px,updated_at
462,89,20,675.0,75.793541,77,2026-08-28 16:00:00
463,138,19,-190.0,90.673947,92,2026-08-28 16:00:00
464,95,5,175.0,865.115714,880,2026-08-28 16:00:00
465,46,13,525.0,110.230381,112,2026-08-28 16:00:00
466,12,5,-65.0,879.170769,880,2026-08-28 16:00:00
467,107,5,825.0,874.018667,880,2026-08-28 16:00:00
468,58,4,-90.0,205.513333,185,2026-08-28 16:00:00
469,38,11,610.0,152.269951,155,2026-08-28 16:00:00
470,82,16,-425.0,452.226941,450,2026-08-28 16:00:00
471,96,2,-225.0,455.260978,420,2026-08-28 16:00:00
472,117,18,200.0,219.8325,215,2026-08-28 16:00:00
473,101,6,-390.0,504.486231,510,2026-08-28 16:00:00
474,86,1,1275.0,190.095349,190,2026-08-28 16:00:00
475,146,19,405.0,91.86563,92,2026-08-28 16:00:00
476,60,7,375.0,199.566,198,2026-08-28 16:00:00
477,62,7,-75.0,198.453333,198,2026-08-28 16:00:00
478,76,6,125.0,504.47992,510,2026-08-28 16:00:00
479,74,13,810.0,110.577951,112,2026-08-28 16:00:00
480,3,5,200.0,938.2734,880,2026-08-28 16:00:00
481,103,11,725.0,152.698276,155,2026-08-28 16:00:00
482,146,2,-50.0,368.5546,420,2026-08-28 16:00:00
483,22,5,500.0,900.955,880,2026-08-28 16:00:00
484,20,19,110.0,88.810545,92,2026-08-28 16:00:00
485,116,5,160.0,873.349688,880,2026-08-28 16:00:00
486,148,1,375.0,186.373547,190,2026-08-28 16:00:00
487,110,12,400.0,529.67,520,2026-08-28 16:00:00
488,106,4,60.0,242.768667,185,2026-08-28 16:00:00
489,106,13,75.0,110.0508,112,2026-08-28 16:00:00
490,9,1,585.0,189.772393,190,2026-08-28 16:00:00
491,45,13,250.0,116.545,112,2026-08-28 16:00:00
492,83,7,1020.0,200.564118,198,2026-08-28 16:00:00
493,48,8,1875.0,453.280715,450,2026-08-28 16:00:00
494,32,4,275.0,188.431164,185,2026-08-28 16:00:00
495,42,6,15.0,541.898667,510,2026-08-28 16:00:00
496,30,7,-100.0,232.2348,198,2026-08-28 16:00:00
497,112,17,-125.0,204.72496,205,2026-08-28 16:00:00
498,155,17,-65.0,205.910769,205,2026-08-28 16:00:00
499,3,11,75.0,156.224133,155,2026-08-28 16:00:00
500,112,11,90.0,155.87,155,2026-08-28 16:00:00
501,6,10,975.0,271.345067,275,2026-08-28 16:00:00
502,27,11,750.0,151.307733,155,2026-08-28 16:00:00
503,20,9,325.0,91.534862,97,2026-08-28 16:00:00
504,123,16,-1100.0,448.506555,450,2026-08-28 16:00:00
505,16,7,125.0,201.342,198,2026-08-28 16:00:00
506,40,17,50.0,202.2918,205,2026-08-28 16:00:00
507,62,1,-615.0,189.23574,190,2026-08-28 16:00:00
508,86,2,385.0,421.673636,420,2026-08-28 16:00:00
509,111,4,25.0,240.3784,185,2026-08-28 16:00:00
510,101,13,1115.0,110.905022,112,2026-08-28 16:00:00
511,26,10,850.0,279.6772,275,2026-08-28 16:00:00
512,124,4,-515.0,186.238097,185,2026-08-28 16:00:00
513,28,9,-193.0,96.387565,97,2026-08-28 16:00:00
514,88,20,1050.0,75.864124,77,2026-08-28 16:00:00
515,13,9,535.0,96.324318,97,2026-08-28 16:00:00
516,64,13,125.0,112.77704,112,2026-08-28 16:00:00
517,35,14,150.0,165.058333,155,2026-08-28 16:00:00
518,120,12,365.0,511.594658,520,2026-08-28 16:00:00
519,14,3,-15.0,205.843333,165,2026-08-28 16:00:00
520,35,8,525.0,456.307619,450,2026-08-28 16:00:00
521,122,1,350.0,191.381143,190,2026-08-28 16:00:00
522,118,4,-75.0,194.3144,185,2026-08-28 16:00:00
523,54,12,325.0,517.346708,520,2026-08-28 16:00:00
524,97,16,1110.0,450.820324,450,2026-08-28 16:00:00
525,128,16,-250.0,450.167,450,2026-08-28 16:00:00
526,52,6,150.0,506.872467,510,2026-08-28 16:00:00
527,48,17,-400.0,206.95875,205,2026-08-28 16:00:00
528,60,2,776.0,420.12567,420,2026-08-28 16:00:00
529,133,20,1125.0,76.98944,77,2026-08-28 16:00:00
530,61,16,650.0,450.734615,450,2026-08-28 16:00:00
531,111,16,-25.0,448.3224,450,2026-08-28 16:00:00
532,142,16,238.0,454.460504,450,2026-08-28 16:00:00
533,15,8,125.0,456.1716,450,2026-08-28 16:00:00
534,139,17,125.0,230.29296,205,2026-08-28 16:00:00
535,96,5,85.0,911.966706,880,2026-08-28 16:00:00
536,53,13,715.0,112.030699,112,2026-08-28 16:00:00
537,71,3,190.0,160.088947,165,2026-08-28 16:00:00
538,83,9,815.0,97.098552,97,2026-08-28 16:00:00
539,67,16,10.0,355.974,450,2026-08-28 16:00:00
540,66,1,1400.0,190.256564,190,2026-08-28 16:00:00
541,81,17,475.0,204.070989,205,2026-08-28 16:00:00
542,141,14,1275.0,154.856565,155,2026-08-28 16:00:00
543,60,15,1775.0,525.029296,530,2026-08-28 16:00:00
544,138,8,460.0,449.633696,450,2026-08-28 16:00:00
545,47,15,800.0,533.29625,530,2026-08-28 16:00:00
546,100,14,840.0,156.66356,155,2026-08-28 16:00:00
547,123,5,1465.0,873.518669,880,2026-08-28 16:00:00
548,60,10,-25.0,218.4444,275,2026-08-28 16:00:00
549,95,7,-5.0,226.19,198,2026-08-28 16:00:00
550,10,14,585.0,153.292017,155,2026-08-28 16:00:00
551,51,9,825.0,96.097333,97,2026-08-28 16:00:00
552,143,20,-525.0,78.042857,77,2026-08-28 16:00:00
553,101,20,325.0,75.522277,77,2026-08-28 16:00:00
554,33,16,-170.0,439.657059,450,2026-08-28 16:00:00
555,138,7,20.0,199.63,198,2026-08-28 16:00:00
556,135,4,50.0,182.45,185,2026-08-28 16:00:00
557,103,5,790.0,871.791899,880,2026-08-28 16:00:00
558,98,1,640.0,187.075328,190,2026-08-28 16:00:00
559,37,13,335.0,112.784776,112,2026-08-28 16:00:00
560,105,1,-56.0,151.699464,190,2026-08-28 16:00:00
561,97,5,550.0,882.433709,880,2026-08-28 16:00:00
562,31,14,1200.0,154.529375,155,2026-08-28 16:00:00
563,25,18,1050.0,215.954457,215,2026-08-28 16:00:00
564,160,13,225.0,112.285556,112,2026-08-28 16:00:00
565,83,3,-35.0,191.920286,165,2026-08-28 16:00:00
566,91,10,265.0,269.54683,275,2026-08-28 16:00:00
567,94,15,175.0,521.054971,530,2026-08-28 16:00:00
568,156,9,240.0,100.502417,97,2026-08-28 16:00:00
569,122,18,-140.0,204.24,215,2026-08-28 16:00:00
570,38,9,775.0,96.167935,97,2026-08-28 16:00:00
571,56,12,125.0,527.744,520,2026-08-28 16:00:00
572,81,14,270.0,155.252778,155,2026-08-28 16:00:00
573,142,9,-150.0,98.918533,97,2026-08-28 16:00:00
574,122,8,275.0,453.106909,450,2026-08-28 16:00:00
575,148,13,800.0,113.0725,112,2026-08-28 16:00:00
576,55,16,20.0,347.28,450,2026-08-28 16:00:00
577,153,13,77.0,114.562468,112,2026-08-28 16:00:00
578,20,8,310.0,457.954645,450,2026-08-28 16:00:00
579,9,9,570.0,98.59186,97,2026-08-28 16:00:00
580,130,13,-115.0,113.795478,112,2026-08-28 16:00:00
581,86,18,185.0,208.18627,215,2026-08-28 16:00:00
582,139,9,700.0,95.755257,97,2026-08-28 16:00:00
583,87,10,100.0,281.7521,275,2026-08-28 16:00:00
584,13,12,-475.0,524.921937,520,2026-08-28 16:00:00
585,85,18,125.0,212.26856,215,2026-08-28 16:00:00
586,120,1,915.0,189.954186,190,2026-08-28 16:00:00
587,28,11,810.0,154.856852,155,2026-08-28 16:00:00
588,119,6,375.0,503.794027,510,2026-08-28 16:00:00
589,118,8,1025.0,455.060527,450,2026-08-28 16:00:00
590,2,2,-50.0,400.8136,420,2026-08-28 16:00:00
591,113,14,985.0,153.935888,155,2026-08-28 16:00:00
592,19,15,885.0,523.06896,530,2026-08-28 16:00:00
593,38,17,275.0,204.606364,205,2026-08-28 16:00:00
594,133,13,360.0,111.579333,112,2026-08-28 16:00:00
595,45,16,335.0,451.681433,450,2026-08-28 16:00:00
596,146,1,620.0,194.210677,190,2026-08-28 16:00:00
597,15,15,-100.0,603.5248,530,2026-08-28 16:00:00
598,17,5,-85.0,918.692588,880,2026-08-28 16:00:00
599,51,4,675.0,188.310874,185,2026-08-28 16:00:00
600,65,14,550.0,154.181818,155,2026-08-28 16:00:00
601,129,10,865.0,277.188855,275,2026-08-28 16:00:00
602,79,11,25.0,158.22,155,2026-08-28 16:00:00
603,133,16,825.0,447.171515,450,2026-08-28 16:00:00
604,116,10,240.0,274.700833,275,2026-08-28 16:00:00
605,54,9,1225.0,97.067551,97,2026-08-28 16:00:00
606,28,3,-375.0,171.58456,165,2026-08-28 16:00:00
607,83,15,50.0,522.54,530,2026-08-28 16:00:00
608,136,2,550.0,418.080327,420,2026-08-28 16:00:00
609,23,19,887.0,92.76133,92,2026-08-28 16:00:00
610,87,15,315.0,532.112222,530,2026-08-28 16:00:00
611,58,19,450.0,92.186356,92,2026-08-28 16:00:00
612,33,18,1025.0,218.276098,215,2026-08-28 16:00:00
613,32,13,365.0,107.416274,112,2026-08-28 16:00:00
614,149,17,675.0,207.197778,205,2026-08-28 16:00:00
615,131,4,-1050.0,184.884762,185,2026-08-28 16:00:00
616,100,16,360.0,457.903333,450,2026-08-28 16:00:00
617,16,20,725.0,76.75069,77,2026-08-28 16:00:00
618,79,13,-65.0,115.562923,112,2026-08-28 16:00:00
619,1,10,-75.0,293.397867,275,2026-08-28 16:00:00
620,51,5,800.0,860.564938,880,2026-08-28 16:00:00
621,47,1,200.0,191.0825,190,2026-08-28 16:00:00
622,117,20,225.0,76.796622,77,2026-08-28 16:00:00
623,33,4,210.0,184.384048,185,2026-08-28 16:00:00
624,50,5,435.0,883.787448,880,2026-08-28 16:00:00
625,43,12,385.0,520.834052,520,2026-08-28 16:00:00
626,80,7,-50.0,193.711,198,2026-08-28 16:00:00
627,80,17,-75.0,216.354933,205,2026-08-28 16:00:00
628,70,2,465.0,419.125849,420,2026-08-28 16:00:00
629,155,20,160.0,76.2425,77,2026-08-28 16:00:00
630,92,3,1160.0,166.824181,165,2026-08-28 16:00:00
631,97,20,615.0,77.699496,77,2026-08-28 16:00:00
632,108,13,-425.0,113.251553,112,2026-08-28 16:00:00
633,146,6,200.0,519.455,510,2026-08-28 16:00:00
634,82,10,566.0,269.950919,275,2026-08-28 16:00:00
635,83,1,125.0,185.23064,190,2026-08-28 16:00:00
636,57,8,190.0,446.516421,450,2026-08-28 16:00:00
637,50,14,215.0,153.239023,155,2026-08-28 16:00:00
638,35,11,-50.0,159.7126,155,2026-08-28 16:00:00
639,58,15,-500.0,527.81,530,2026-08-28 16:00:00
640,85,8,75.0,418.056267,450,2026-08-28 16:00:00
641,64,20,225.0,79.248889,77,2026-08-28 16:00:00
642,36,11,600.0,156.71365,155,2026-08-28 16:00:00
643,46,17,-310.0,211.446161,205,2026-08-28 16:00:00
644,157,11,191.0,136.53267,155,2026-08-28 16:00:00
645,126,4,10.0,291.06,185,2026-08-28 16:00:00
646,139,6,35.0,491.354286,510,2026-08-28 16:00:00
647,53,4,285.0,185.594912,185,2026-08-28 16:00:00
648,53,9,650.0,96.936246,97,2026-08-28 16:00:00
649,30,4,1175.0,184.736732,185,2026-08-28 16:00:00
650,102,7,675.0,195.016474,198,2026-08-28 16:00:00
651,62,14,550.0,156.1136,155,2026-08-28 16:00:00
652,4,5,235.0,880.442426,880,2026-08-28 16:00:00
653,63,20,260.0,74.789231,77,2026-08-28 16:00:00
654,60,1,393.0,188.468346,190,2026-08-28 16:00:00
655,73,20,1025.0,76.818644,77,2026-08-28 16:00:00
656,37,10,385.0,276.809143,275,2026-08-28 16:00:00
657,56,7,485.0,198.879938,198,2026-08-28 16:00:00
658,106,2,425.0,429.540047,420,2026-08-28 16:00:00
659,115,16,325.0,444.199169,450,2026-08-28 16:00:00
660,6,19,1085.0,93.047318,92,2026-08-28 16:00:00
661,91,20,310.0,76.159903,77,2026-08-28 16:00:00
662,62,10,125.0,270.73352,275,2026-08-28 16:00:00
663,78,13,90.0,113.711111,112,2026-08-28 16:00:00
664,67,18,1065.0,219.531174,215,2026-08-28 16:00:00
665,63,3,585.0,163.675487,165,2026-08-28 16:00:00
666,50,16,795.0,445.975145,450,2026-08-28 16:00:00
667,148,7,560.0,202.574732,198,2026-08-28 16:00:00
668,62,17,625.0,207.475856,205,2026-08-28 16:00:00
669,21,15,525.0,537.472514,530,2026-08-28 16:00:00
670,81,18,400.0,219.54,215,2026-08-28 16:00:00
671,98,5,725.0,892.195517,880,2026-08-28 16:00:00
672,156,10,950.0,276.685526,275,2026-08-28 16:00:00
673,17,1,850.0,186.127682,190,2026-08-28 16:00:00
674,59,19,700.0,93.0046,92,2026-08-28 16:00:00
675,81,20,275.0,76.856364,77,2026-08-28 16:00:00
676,3,10,1035.0,277.8123,275,2026-08-28 16:00:00
677,97,18,825.0,210.200545,215,2026-08-28 16:00:00
678,128,3,535.0,167.720467,165,2026-08-28 16:00:00
679,14,8,-340.0,445.827765,450,2026-08-28 16:00:00
680,127,1,130.0,192.541538,190,2026-08-28 16:00:00
681,101,4,1150.0,186.721087,185,2026-08-28 16:00:00
682,8,20,235.0,77.595957,77,2026-08-28 16:00:00
683,72,14,50.0,151.61,155,2026-08-28 16:00:00
684,122,6,650.0,519.181538,510,2026-08-28 16:00:00
685,8,2,-525.0,432.308438,420,2026-08-28 16:00:00
686,61,15,810.0,517.2,530,2026-08-28 16:00:00
687,142,18,-10.0,203.28,215,2026-08-28 16:00:00
688,139,14,235.0,159.314596,155,2026-08-28 16:00:00
689,141,6,1775.0,505.095775,510,2026-08-28 16:00:00
690,28,8,660.0,452.833121,450,2026-08-28 16:00:00
691,31,7,300.0,195.2602,198,2026-08-28 16:00:00
692,126,2,775.0,431.922748,420,2026-08-28 16:00:00
693,7,13,510.0,110.012804,112,2026-08-28 16:00:00
694,62,20,75.0,78.293733,77,2026-08-28 16:00:00
695,20,7,-690.0,193.503536,198,2026-08-28 16:00:00
696,143,14,725.0,154.576179,155,2026-08-28 16:00:00
697,18,6,75.0,458.98,510,2026-08-28 16:00:00
698,135,9,1225.0,97.352041,97,2026-08-28 16:00:00
699,131,5,235.0,900.344894,880,2026-08-28 16:00:00
700,83,13,1090.0,112.855321,112,2026-08-28 16:00:00
701,121,17,658.0,202.671702,205,2026-08-28 16:00:00
702,132,8,1450.0,452.45569,450,2026-08-28 16:00:00
703,157,5,725.0,872.047503,880,2026-08-28 16:00:00
704,87,6,500.0,512.5895,510,2026-08-28 16:00:00
705,101,1,725.0,189.300372,190,2026-08-28 16:00:00
706,16,1,1175.0,192.535319,190,2026-08-28 16:00:00
707,6,18,750.0,215.59,215,2026-08-28 16:00:00
708,21,14,615.0,156.028683,155,2026-08-28 16:00:00
709,156,7,50.0,197.6418,198,2026-08-28 16:00:00
710,90,8,300.0,454.7747,450,2026-08-28 16:00:00
711,74,18,-228.0,219.066579,215,2026-08-28 16:00:00
712,142,12,575.0,522.951739,520,2026-08-28 16:00:00
713,35,6,1800.0,510.35485,510,2026-08-28 16:00:00
714,65,17,150.0,206.493333,205,2026-08-28 16:00:00
715,97,10,710.0,274.537254,275,2026-08-28 16:00:00
716,113,9,1485.0,95.240566,97,2026-08-28 16:00:00
717,90,15,-390.0,548.589077,530,2026-08-28 16:00:00
718,130,6,-265.0,486.607736,510,2026-08-28 16:00:00
719,84,10,1385.0,276.640931,275,2026-08-28 16:00:00
720,97,11,-150.0,158.426133,155,2026-08-28 16:00:00
721,110,18,110.0,217.955,215,2026-08-28 16:00:00
722,30,3,545.0,169.055505,165,2026-08-28 16:00:00
723,40,19,575.0,91.174104,92,2026-08-28 16:00:00
724,108,19,2800.0,92.274404,92,2026-08-28 16:00:00
725,86,12,240.0,519.53275,520,2026-08-28 16:00:00
726,152,13,265.0,112.696377,112,2026-08-28 16:00:00
727,121,6,945.0,515.011587,510,2026-08-28 16:00:00
728,158,1,-425.0,185.9648,190,2026-08-28 16:00:00
729,25,16,675.0,449.424326,450,2026-08-28 16:00:00
730,80,11,785.0,156.029541,155,2026-08-28 16:00:00
731,62,16,200.0,446.9466,450,2026-08-28 16:00:00
732,119,13,1095.0,112.808338,112,2026-08-28 16:00:00
733,52,7,950.0,199.751368,198,2026-08-28 16:00:00
734,122,14,550.0,152.881727,155,2026-08-28 16:00:00
735,2,17,-115.0,218.294261,205,2026-08-28 16:00:00
736,6,4,560.0,181.015232,185,2026-08-28 16:00:00
737,80,18,625.0,218.33456,215,2026-08-28 16:00:00
738,32,17,-15.0,96.906,205,2026-08-28 16:00:00
739,23,3,260.0,172.073269,165,2026-08-28 16:00:00
740,107,1,235.0,192.729489,190,2026-08-28 16:00:00
741,82,8,520.0,448.375,450,2026-08-28 16:00:00
742,72,11,350.0,149.697143,155,2026-08-28 16:00:00
743,135,20,220.0,76.767682,77,2026-08-28 16:00:00
744,139,3,283.0,161.150742,165,2026-08-28 16:00:00
745,48,19,-190.0,93.235789,92,2026-08-28 16:00:00
746,134,9,350.0,98.770057,97,2026-08-28 16:00:00
747,152,14,725.0,157.054855,155,2026-08-28 16:00:00
748,148,6,20.0,498.6205,510,2026-08-28 16:00:00
749,133,9,-525.0,98.68741,97,2026-08-28 16:00:00
750,4,16,310.0,448.62,450,2026-08-28 16:00:00
751,113,5,50.0,952.3896,880,2026-08-28 16:00:00
752,17,19,175.0,91.390629,92,2026-08-28 16:00:00
753,84,18,-90.0,199.994,215,2026-08-28 16:00:00
754,145,19,65.0,91.221538,92,2026-08-28 16:00:00
755,54,3,860.0,163.634512,165,2026-08-28 16:00:00
756,2,16,-50.0,415.0346,450,2026-08-28 16:00:00
757,25,19,250.0,92.286,92,2026-08-28 16:00:00
758,58,20,790.0,76.179367,77,2026-08-28 16:00:00
759,108,4,750.0,186.127,185,2026-08-28 16:00:00
760,152,19,1050.0,91.840476,92,2026-08-28 16:00:00
761,138,15,585.0,520.011026,530,2026-08-28 16:00:00
762,60,5,1275.0,873.229804,880,2026-08-28 16:00:00
763,118,6,785.0,516.854904,510,2026-08-28 16:00:00
764,67,6,575.0,519.45113,510,2026-08-28 16:00:00
765,154,2,385.0,392.939532,420,2026-08-28 16:00:00
766,61,14,485.0,155.042433,155,2026-08-28 16:00:00
767,121,2,-5.0,871.506,420,2026-08-28 16:00:00
768,13,4,685.0,185.73765,185,2026-08-28 16:00:00
769,136,3,-925.0,167.296941,165,2026-08-28 16:00:00
770,63,14,550.0,154.247945,155,2026-08-28 16:00:00
771,27,3,525.0,164.352095,165,2026-08-28 16:00:00
772,11,14,160.0,146.938438,155,2026-08-28 16:00:00
773,86,16,310.0,445.205871,450,2026-08-28 16:00:00
774,74,4,-385.0,182.824805,185,2026-08-28 16:00:00
775,156,20,-55.0,68.432364,77,2026-08-28 16:00:00
776,11,12,725.0,530.333793,520,2026-08-28 16:00:00
777,110,1,625.0,193.8036,190,2026-08-28 16:00:00
778,66,11,150.0,160.406267,155,2026-08-28 16:00:00
779,68,10,1860.0,275.912462,275,2026-08-28 16:00:00
780,60,12,660.0,522.762955,520,2026-08-28 16:00:00
781,116,9,560.0,95.049786,97,2026-08-28 16:00:00
782,38,18,25.0,225.32,215,2026-08-28 16:00:00
783,45,7,750.0,195.542267,198,2026-08-28 16:00:00
784,118,14,400.0,154.268125,155,2026-08-28 16:00:00
785,1,12,250.0,511.537,520,2026-08-28 16:00:00
786,19,7,60.0,193.805333,198,2026-08-28 16:00:00
787,103,18,885.0,218.802994,215,2026-08-28 16:00:00
788,112,20,-100.0,82.8401,77,2026-08-28 16:00:00
789,106,5,120.0,858.443333,880,2026-08-28 16:00:00
790,104,14,275.0,155.2652,155,2026-08-28 16:00:00
791,18,9,225.0,99.338667,97,2026-08-28 16:00:00
792,52,12,1037.0,512.387608,520,2026-08-28 16:00:00
793,34,15,150.0,530.981267,530,2026-08-28 16:00:00
794,149,11,660.0,158.752379,155,2026-08-28 16:00:00
795,24,16,575.0,444.389809,450,2026-08-28 16:00:00
796,132,6,260.0,508.122115,510,2026-08-28 16:00:00
797,139,5,375.0,883.148667,880,2026-08-28 16:00:00
798,139,15,175.0,533.5756,530,2026-08-28 16:00:00
799,143,19,375.0,92.73144,92,2026-08-28 16:00:00
800,155,8,600.0,438.646667,450,2026-08-28 16:00:00
801,73,12,765.0,522.653333,520,2026-08-28 16:00:00
802,39,20,-500.0,75.74014,77,2026-08-28 16:00:00
803,95,2,1050.0,417.989124,420,2026-08-28 16:00:00
804,96,9,-25.0,87.1404,97,2026-08-28 16:00:00
805,137,19,135.0,91.336148,92,2026-08-28 16:00:00
806,46,11,-50.0,161.135,155,2026-08-28 16:00:00
807,74,9,900.0,96.9183,97,2026-08-28 16:00:00
808,149,8,150.0,452.572133,450,2026-08-28 16:00:00
809,39,4,525.0,185.154895,185,2026-08-28 16:00:00
810,155,5,825.0,897.462485,880,2026-08-28 16:00:00
811,35,1,685.0,188.018555,190,2026-08-28 16:00:00
812,54,1,225.0,193.381111,190,2026-08-28 16:00:00
813,159,16,753.0,448.441501,450,2026-08-28 16:00:00
814,24,2,237.0,419.641224,420,2026-08-28 16:00:00
815,104,17,140.0,211.929,205,2026-08-28 16:00:00
816,147,2,-25.0,481.852,420,2026-08-28 16:00:00
817,118,7,90.0,200.650889,198,2026-08-28 16:00:00
818,20,10,-225.0,311.845111,275,2026-08-28 16:00:00
819,69,14,-538.0,148.946208,155,2026-08-28 16:00:00
820,150,15,-300.0,506.4636,530,2026-08-28 16:00:00
821,84,5,185.0,884.442811,880,2026-08-28 16:00:00
822,126,20,335.0,75.608955,77,2026-08-28 16:00:00
823,52,1,400.0,189.034275,190,2026-08-28 16:00:00
824,90,1,225.0,189.011111,190,2026-08-28 16:00:00
825,4,6,-515.0,516.987689,510,2026-08-28 16:00:00
826,148,11,450.0,154.206422,155,2026-08-28 16:00:00
827,128,1,135.0,186.976444,190,2026-08-28 16:00:00
828,111,14,625.0,155.94152,155,2026-08-28 16:00:00
829,57,10,760.0,280.683487,275,2026-08-28 16:00:00
830,32,2,110.0,444.573182,420,2026-08-28 16:00:00
831,133,4,25.0,190.2296,185,2026-08-28 16:00:00
832,21,2,125.0,422.87504,420,2026-08-28 16:00:00
833,136,12,315.0,474.120444,520,2026-08-28 16:00:00
834,66,14,900.0,156.1677,155,2026-08-28 16:00:00
835,27,14,275.0,158.247455,155,2026-08-28 16:00:00
836,152,20,-55.0,59.595273,77,2026-08-28 16:00:00
837,14,17,220.0,203.681955,205,2026-08-28 16:00:00
838,140,3,25.0,152.1864,165,2026-08-28 16:00:00
839,131,1,1425.0,191.899123,190,2026-08-28 16:00:00
840,147,15,100.0,465.975,530,2026-08-28 16:00:00
841,49,13,200.0,111.90165,112,2026-08-28 16:00:00
842,130,5,-110.0,915.106636,880,2026-08-28 16:00:00
843,87,4,1125.0,182.021493,185,2026-08-28 16:00:00
844,137,17,50.0,189.588,205,2026-08-28 16:00:00
845,6,20,866.0,78.277818,77,2026-08-28 16:00:00
846,78,16,350.0,449.757686,450,2026-08-28 16:00:00
847,121,16,185.0,458.325135,450,2026-08-28 16:00:00
848,84,11,300.0,160.8425,155,2026-08-28 16:00:00
849,12,12,625.0,519.018144,520,2026-08-28 16:00:00
850,132,19,610.0,92.606803,92,2026-08-28 16:00:00
851,65,6,1020.0,500.146049,510,2026-08-28 16:00:00
852,67,13,200.0,110.84,112,2026-08-28 16:00:00
853,3,14,1250.0,152.86452,155,2026-08-28 16:00:00
854,24,12,1625.0,515.654578,520,2026-08-28 16:00:00
855,88,8,25.0,482.2172,450,2026-08-28 16:00:00
856,143,8,775.0,443.636774,450,2026-08-28 16:00:00
857,29,5,-700.0,864.839443,880,2026-08-28 16:00:00
858,53,8,215.0,442.091907,450,2026-08-28 16:00:00
859,4,18,-415.0,215.126,215,2026-08-28 16:00:00
860,129,5,225.0,893.612222,880,2026-08-28 16:00:00
861,113,16,200.0,445.76,450,2026-08-28 16:00:00
862,54,18,450.0,208.024667,215,2026-08-28 16:00:00
863,32,5,1765.0,882.773462,880,2026-08-28 16:00:00
864,123,4,730.0,181.574795,185,2026-08-28 16:00:00
865,45,9,1310.0,97.035389,97,2026-08-28 16:00:00
866,1,1,-250.0,193.29304,190,2026-08-28 16:00:00
867,99,4,500.0,183.4915,185,2026-08-28 16:00:00
868,131,2,140.0,416.199643,420,2026-08-28 16:00:00
869,118,13,275.0,113.414545,112,2026-08-28 16:00:00
870,4,13,1120.0,113.252857,112,2026-08-28 16:00:00
871,100,20,675.0,77.910059,77,2026-08-28 16:00:00
872,148,18,450.0,217.295267,215,2026-08-28 16:00:00
873,48,3,-540.0,163.713407,165,2026-08-28 16:00:00
874,116,2,350.0,421.028571,420,2026-08-28 16:00:00
875,33,12,-215.0,523.103953,520,2026-08-28 16:00:00
876,35,9,385.0,94.294675,97,2026-08-28 16:00:00
877,1,20,360.0,77.183889,77,2026-08-28 16:00:00
878,35,7,366.0,198.31929,198,2026-08-28 16:00:00
879,144,11,700.0,154.058014,155,2026-08-28 16:00:00
880,160,17,678.0,205.854602,205,2026-08-28 16:00:00
881,47,3,1800.0,163.099028,165,2026-08-28 16:00:00
882,115,7,450.0,198.836333,198,2026-08-28 16:00:00
883,104,5,915.0,897.065639,880,2026-08-28 16:00:00
884,153,2,1075.0,412.50413,420,2026-08-28 16:00:00
885,100,4,-250.0,183.97884,185,2026-08-28 16:00:00
886,95,8,-150.0,450.150333,450,2026-08-28 16:00:00
887,26,15,510.0,528.983824,530,2026-08-28 16:00:00
888,160,7,25.0,191.152,198,2026-08-28 16:00:00
889,17,3,400.0,166.071175,165,2026-08-28 16:00:00
890,96,19,335.0,91.004776,92,2026-08-28 16:00:00
891,141,2,275.0,411.614,420,2026-08-28 16:00:00
892,79,19,520.0,92.663904,92,2026-08-28 16:00:00
893,3,3,-80.0,164.960125,165,2026-08-28 16:00:00
894,39,8,175.0,446.726571,450,2026-08-28 16:00:00
895,86,19,175.0,92.057829,92,2026-08-28 16:00:00
896,156,6,975.0,515.949231,510,2026-08-28 16:00:00
897,151,11,225.0,152.4676,155,2026-08-28 16:00:00
898,56,3,10.0,122.83,165,2026-08-28 16:00:00
899,44,16,1375.0,454.029091,450,2026-08-28 16:00:00
900,55,5,200.0,861.91415,880,2026-08-28 16:00:00
901,51,1,835.0,189.718575,190,2026-08-28 16:00:00
902,42,20,835.0,76.452359,77,2026-08-28 16:00:00
903,99,8,225.0,439.258178,450,2026-08-28 16:00:00
904,101,7,-175.0,208.909257,198,2026-08-28 16:00:00
905,31,3,-140.0,171.062643,165,2026-08-28 16:00:00
906,137,16,-150.0,434.755,450,2026-08-28 16:00:00
907,62,5,250.0,884.4458,880,2026-08-28 16:00:00
908,136,16,790.0,447.121405,450,2026-08-28 16:00:00
909,86,7,210.0,199.70919,198,2026-08-28 16:00:00
910,147,11,295.0,139.662542,155,2026-08-28 16:00:00
911,4,15,150.0,516.588333,530,2026-08-28 16:00:00
912,43,5,-125.0,823.79432,880,2026-08-28 16:00:00
913,69,16,-140.0,489.024714,450,2026-08-28 16:00:00
914,148,14,720.0,152.46375,155,2026-08-28 16:00:00
915,113,18,1766.0,217.818431,215,2026-08-28 16:00:00
916,119,7,310.0,198.983871,198,2026-08-28 16:00:00
917,32,7,190.0,194.366579,198,2026-08-28 16:00:00
918,91,8,200.0,460.5304,450,2026-08-28 16:00:00
919,144,6,250.0,502.50664,510,2026-08-28 16:00:00
920,46,12,-55.0,512.882,520,2026-08-28 16:00:00
921,137,2,-540.0,429.383074,420,2026-08-28 16:00:00
922,146,15,-125.0,546.06864,530,2026-08-28 16:00:00
923,8,15,-125.0,518.88136,530,2026-08-28 16:00:00
